,detid,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage
9295,11256010,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0
9296,11256011,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
9297,11256012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9298,11256013,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9299,11256014,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9300,11256015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9301,11256016,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9302,11257001,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,1.0
9303,11257002,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9304,11257003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9305,11257004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9306,11257005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9307,11257013,2023-12-07T16:30:00.000+01:00,114,anyVehicle,0.0,carOrLightVehicle,10.0
9308,11257014,2023-12-07T16:30:00.000+01:00,112,anyVehicle,0.0,carOrLightVehicle,7.0
9309,11258001,2023-12-07T16:30:00.000+01:00,100,anyVehicle,0.0,carOrLightVehicle,14.0
9310,11258002,2023-12-07T16:30:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,72.0
9311,11258003,2023-12-07T16:30:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,35.0
9312,11258004,2023-12-07T16:30:00.000+01:00,117,anyVehicle,0.0,carOrLightVehicle,29.0
9313,11258005,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,1.0
9314,11258006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9315,11258007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9316,11258008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9317,11258009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9318,11259001,2023-12-07T16:30:00.000+01:00,105,anyVehicle,0.0,carOrLightVehicle,17.0
9319,11259002,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,15.0
9320,11259003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9321,11259010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9322,11259011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9323,11260001,2023-12-07T16:30:00.000+01:00,94,anyVehicle,0.0,carOrLightVehicle,20.0
9324,11260002,2023-12-07T16:30:00.000+01:00,123,anyVehicle,0.0,carOrLightVehicle,18.0
9325,11260003,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,10.0
9326,11260004,2023-12-07T16:30:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,15.0
9327,11260005,2023-12-07T16:30:00.000+01:00,96,anyVehicle,0.0,carOrLightVehicle,31.0
9328,11260006,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,2.0
9329,11260007,2023-12-07T16:30:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,19.0
9330,11260008,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9331,11260009,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,1.0
9332,11260010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,62.0
9333,11260011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9334,11260012,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,2.0
9335,11260013,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,9.0
9336,11260014,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,2.0
9337,11260015,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9338,11260016,2023-12-07T16:30:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,0.0
9339,11260017,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9340,11260018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9341,11261007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9342,11261008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9343,11261009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9344,11261010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9345,11261011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9346,11261012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9347,11261013,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9348,11261014,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9349,11261015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9350,11262007,2023-12-07T16:30:00.000+01:00,167,anyVehicle,0.0,carOrLightVehicle,29.0
9351,11262008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9352,11262009,2023-12-07T16:30:00.000+01:00,184,anyVehicle,0.0,carOrLightVehicle,45.0
9353,11262010,2023-12-07T16:30:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,42.0
9354,11262011,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
9355,11264001,2023-12-07T16:30:00.000+01:00,161,anyVehicle,0.0,carOrLightVehicle,22.0
9356,11264002,2023-12-07T16:30:00.000+01:00,120,anyVehicle,0.0,carOrLightVehicle,15.0
9357,11264003,2023-12-07T16:30:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,17.0
9358,11264004,2023-12-07T16:30:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,24.0
9359,11264005,2023-12-07T16:30:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,59.0
9360,11264006,2023-12-07T16:30:00.000+01:00,104,anyVehicle,0.0,carOrLightVehicle,24.0
9361,11264007,2023-12-07T16:30:00.000+01:00,85,anyVehicle,0.0,carOrLightVehicle,26.0
9362,11264008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9363,11264009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9364,11265003,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,1.0
9365,11266006,2023-12-07T16:30:00.000+01:00,227,anyVehicle,0.0,carOrLightVehicle,31.0
9366,11266007,2023-12-07T16:30:00.000+01:00,261,anyVehicle,0.0,carOrLightVehicle,19.0
9367,11266008,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,20.0
9368,11266009,2023-12-07T16:30:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,48.0
9369,11266010,2023-12-07T16:30:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,65.0
9370,11266011,2023-12-07T16:30:00.000+01:00,122,anyVehicle,0.0,carOrLightVehicle,15.0
9371,11266012,2023-12-07T16:30:00.000+01:00,123,anyVehicle,0.0,carOrLightVehicle,11.0
9372,11267001,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,17.0
9373,11267002,2023-12-07T16:30:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,33.0
9374,11267003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9375,11267004,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,26.0
9376,11267005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9377,11267006,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
9378,11269001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9379,11270007,2023-12-07T16:30:00.000+01:00,176,anyVehicle,0.0,carOrLightVehicle,38.0
9380,11270008,2023-12-07T16:30:00.000+01:00,72,anyVehicle,0.0,carOrLightVehicle,24.0
9381,11270009,2023-12-07T16:30:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,26.0
9382,11270010,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,36.0
9383,11270011,2023-12-07T16:30:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,19.0
9384,11270012,2023-12-07T16:30:00.000+01:00,122,anyVehicle,0.0,carOrLightVehicle,18.0
9385,11270013,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9386,11271001,2023-12-07T16:30:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,3.0
9387,11271002,2023-12-07T16:30:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,13.0
9388,11271003,2023-12-07T16:30:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,2.0
9389,11271004,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,0.0
9390,11272001,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,4.0
9391,11272002,2023-12-07T16:30:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,13.0
9392,11272003,2023-12-07T16:30:00.000+01:00,92,anyVehicle,0.0,carOrLightVehicle,25.0
9393,11272004,2023-12-07T16:30:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,34.0
9394,11272005,2023-12-07T16:30:00.000+01:00,109,anyVehicle,0.0,carOrLightVehicle,29.0
9395,11272006,2023-12-07T16:30:00.000+01:00,76,anyVehicle,0.0,carOrLightVehicle,22.0
9396,11272007,2023-12-07T16:30:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,86.0
9397,11272008,2023-12-07T16:30:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,4.0
9398,11273001,2023-12-07T16:30:00.000+01:00,50,anyVehicle,0.0,carOrLightVehicle,13.0
9399,11273002,2023-12-07T16:30:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,15.0
9400,11273003,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,35.0
9401,11273004,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,31.0
9402,11273005,2023-12-07T16:30:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,13.0
9403,11273006,2023-12-07T16:30:00.000+01:00,95,anyVehicle,0.0,carOrLightVehicle,18.0
9404,11273007,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,10.0
9405,11273008,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,2.0
9406,11273009,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9407,11273010,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,0.0
9408,11274001,2023-12-07T16:30:00.000+01:00,44,anyVehicle,0.0,carOrLightVehicle,35.0
9409,11274002,2023-12-07T16:30:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,14.0
9410,11274003,2023-12-07T16:30:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,8.0
9411,11275001,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,1.0
9412,11275002,2023-12-07T16:30:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,41.0
9413,11275003,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,1.0
9414,11276001,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,5.0
9415,11276002,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,12.0
9416,11278001,2023-12-07T16:30:00.000+01:00,126,anyVehicle,0.0,carOrLightVehicle,17.0
9417,11278002,2023-12-07T16:30:00.000+01:00,215,anyVehicle,0.0,carOrLightVehicle,21.0
9418,11278003,2023-12-07T16:30:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,20.0
9419,11278004,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,25.0
9420,11278005,2023-12-07T16:30:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,5.0
9421,11278006,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,10.0
9422,11278007,2023-12-07T16:30:00.000+01:00,177,anyVehicle,0.0,carOrLightVehicle,34.0
9423,11278008,2023-12-07T16:30:00.000+01:00,199,anyVehicle,0.0,carOrLightVehicle,35.0
9424,11278009,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9425,11279001,2023-12-07T16:30:00.000+01:00,141,anyVehicle,0.0,carOrLightVehicle,37.0
9426,11279002,2023-12-07T16:30:00.000+01:00,203,anyVehicle,0.0,carOrLightVehicle,47.0
9427,11279003,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,23.0
9428,11279004,2023-12-07T16:30:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,27.0
9429,11279005,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,49.0
9430,11279006,2023-12-07T16:30:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,5.0
9431,11279007,2023-12-07T16:30:00.000+01:00,169,anyVehicle,0.0,carOrLightVehicle,22.0
9432,11279008,2023-12-07T16:30:00.000+01:00,222,anyVehicle,0.0,carOrLightVehicle,34.0
9433,11279009,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9434,11280001,2023-12-07T16:30:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,3.0
9435,11280002,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,40.0
9436,11280003,2023-12-07T16:30:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,39.0
9437,11280004,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
9438,11280005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9439,11280006,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,0.0
9440,11280007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9441,11282001,2023-12-07T16:30:00.000+01:00,181,anyVehicle,0.0,carOrLightVehicle,38.0
9442,11282002,2023-12-07T16:30:00.000+01:00,149,anyVehicle,0.0,carOrLightVehicle,29.0
9443,11282003,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,14.0
9444,11282004,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,15.0
9445,11284001,2023-12-07T16:30:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,26.0
9446,11284002,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9447,11284003,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,2.0
9448,11284004,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,13.0
9449,11284005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9450,11284006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9451,11284007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9452,11285007,2023-12-07T16:30:00.000+01:00,101,anyVehicle,0.0,carOrLightVehicle,26.0
9453,11285008,2023-12-07T16:30:00.000+01:00,113,anyVehicle,0.0,carOrLightVehicle,23.0
9454,11285009,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9455,11285010,2023-12-07T16:30:00.000+01:00,128,anyVehicle,0.0,carOrLightVehicle,10.0
9456,11285011,2023-12-07T16:30:00.000+01:00,185,anyVehicle,0.0,carOrLightVehicle,14.0
9457,11285012,2023-12-07T16:30:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,12.0
9458,11285013,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9459,11285014,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9460,11285015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9461,11285016,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9462,11285017,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9463,11285018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9464,11286001,2023-12-07T16:30:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,12.0
9465,11286002,2023-12-07T16:30:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,22.0
9466,11286003,2023-12-07T16:30:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,38.0
9467,11286004,2023-12-07T16:30:00.000+01:00,235,anyVehicle,0.0,carOrLightVehicle,17.0
9468,11286005,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,1.0
9469,11287001,2023-12-07T16:30:00.000+01:00,134,anyVehicle,0.0,carOrLightVehicle,22.0
9470,11287002,2023-12-07T16:30:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,58.0
9471,11287003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9472,11287004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9473,11288001,2023-12-07T16:30:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,12.0
9474,11288002,2023-12-07T16:30:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,3.0
9475,11288003,2023-12-07T16:30:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,0.0
9476,11289001,2023-12-07T16:30:00.000+01:00,118,anyVehicle,0.0,carOrLightVehicle,22.0
9477,11289002,2023-12-07T16:30:00.000+01:00,198,anyVehicle,0.0,carOrLightVehicle,32.0
9478,11289003,2023-12-07T16:30:00.000+01:00,158,anyVehicle,0.0,carOrLightVehicle,26.0
9479,11289004,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,62.0
9480,11289005,2023-12-07T16:30:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,23.0
9481,11289006,2023-12-07T16:30:00.000+01:00,97,anyVehicle,0.0,carOrLightVehicle,16.0
9482,11289007,2023-12-07T16:30:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,15.0
9483,11289008,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,35.0
9484,11289009,2023-12-07T16:30:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,17.0
9485,11289010,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,16.0
9486,11289011,2023-12-07T16:30:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,15.0
9487,11289012,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9488,11291001,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9489,11291002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9490,11291003,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,2.0
9491,11291004,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,2.0
9492,11291005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9493,11291006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9494,11291007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9495,11291008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9496,11291009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9497,11291010,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9498,11291011,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9499,11291012,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9500,11291013,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9501,11291014,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9502,11291015,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9503,11291016,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9504,11291017,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9505,11291018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9506,11291019,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9507,11291020,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9508,11291021,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9509,11292001,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,1.0
9510,11292002,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,2.0
9511,11292003,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9512,11292004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9513,11292005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9514,11292006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9515,11293001,2023-12-07T16:30:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,6.0
9516,11293002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9517,11293003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9518,11293004,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
9519,11293005,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9520,11293006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9521,11293007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9522,11293008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9523,11294001,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9524,11294002,2023-12-07T16:30:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,5.0
9525,11295007,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,1.0
9526,11295008,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,1.0
9527,11295009,2023-12-07T16:30:00.000+01:00,38,anyVehicle,0.0,carOrLightVehicle,26.0
9528,11297001,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9529,11297002,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9530,11297005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9531,11298001,2023-12-07T16:30:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,2.0
9532,11298002,2023-12-07T16:30:00.000+01:00,109,anyVehicle,0.0,carOrLightVehicle,16.0
9533,11298003,2023-12-07T16:30:00.000+01:00,153,anyVehicle,0.0,carOrLightVehicle,14.0
9534,11298004,2023-12-07T16:30:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,78.0
9535,11298005,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,24.0
9536,11298006,2023-12-07T16:30:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,49.0
9537,11298007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9538,11300001,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
9539,11300002,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
9540,11300003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9541,11300010,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,2.0
9542,11302001,2023-12-07T16:30:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,11.0
9543,11302002,2023-12-07T16:30:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,12.0
9544,11302003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9545,11302004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9546,11302005,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9547,11302012,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9548,11302013,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9549,11302014,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
9550,11302015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
9551,11303008,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,12.0
9552,11303009,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,0.0
9553,11303010,2023-12-07T16:30:00.000+01:00,130,anyVehicle,0.0,carOrLightVehicle,38.0
9554,11303011,2023-12-07T16:30:00.000+01:00,139,anyVehicle,0.0,carOrLightVehicle,38.0
9555,11303012,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,1.0
9556,11303013,2023-12-07T16:30:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,17.0
9557,11305007,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,5.0
